# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
CP, 01, 2026082118, 03, GENC,   0, 282N, 1708W,  87,  968, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082118, 03, GENC, 258, 232N, 1140E,  48,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082118, 03, GENC, 264, 236N, 1139E,  47,  998, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082118, 03, GENC, 270, 245N, 1152E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082118, 03, GENC, 276, 249N, 1160E,  50,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082118, 03, GENC, 282, 251N, 1164E,  50,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082118, 03, GENC, 288, 255N, 1167E,  49,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,   0, 213N, 1085E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,   6, 211N, 1084E,  49,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,  12, 209N, 1082E,  48,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,  18, 208N, 1084E,  49,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,  24, 206N, 1086E,  49,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,  30, 205N, 1086E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,  36, 204N, 1088E,  51,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,  42, 204N, 1086E,  51,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,  48, 203N, 1085E,  51,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,  54, 201N, 1085E,  51,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,  60, 199N, 1086E,  52,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,  66, 201N, 1088E,  51,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,  72, 202N, 1091E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,  78, 205N, 1095E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,  84, 209N, 1099E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,  90, 210N, 1096E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC,  96, 213N, 1098E,  49,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC, 102, 214N, 1095E,  49,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082118, 03, GENC, 108, 217N, 1094E,  49,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
