# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 27, 2026032418, 03, FNV3,   0, 170S, 1215E,  51,  990, XX,  34, NEQ,   80,   60,   60,   90,     ,     ,  50,
SH, 27, 2026032418, 03, FNV3,  66, 249S, 1137E,  71,  974, XX,  34, NEQ,  126,  132,  104,   94,     ,     ,  21,
SH, 27, 2026032418, 03, FNV3,  66, 249S, 1137E,  71,  974, XX,  50, NEQ,   58,   57,   44,   46,     ,     ,  21,
SH, 27, 2026032418, 03, FNV3,  66, 249S, 1137E,  71,  974, XX,  64, NEQ,   19,   17,   14,   15,     ,     ,  21,
SH, 27, 2026032418, 03, FNV3,  72, 267S, 1143E,  55,  984, XX,  34, NEQ,  117,  121,   94,   88,     ,     ,  29,
SH, 27, 2026032418, 03, FNV3,  72, 267S, 1143E,  55,  984, XX,  50, NEQ,   38,   38,   28,   29,     ,     ,  29,
SH, 27, 2026032418, 03, FNV3,  72, 267S, 1143E,  55,  984, XX,  64, NEQ,    6,    5,    4,    4,     ,     ,  29,
SH, 27, 2026032418, 03, FNV3,  78, 287S, 1157E,  40,  991, XX,  34, NEQ,   66,   66,   50,   47,     ,     ,  38,
SH, 27, 2026032418, 03, FNV3,  78, 287S, 1157E,  40,  991, XX,  50, NEQ,    5,    3,    3,    2,     ,     ,  38,
SH, 27, 2026032418, 03, FNV3,  78, 287S, 1157E,  40,  991, XX,  64, NEQ,    0,    0,    1,    0,     ,     ,  38,
SH, 27, 2026032418, 03, FNV3,  84, 311S, 1177E,  32,  997, XX,  34, NEQ,   21,   21,   15,   15,     ,     ,  43,
SH, 27, 2026032418, 03, FNV3,  84, 311S, 1177E,  32,  997, XX,  50, NEQ,    1,    1,    0,    0,     ,     ,  43,
SH, 27, 2026032418, 03, FNV3,  90, 329S, 1198E,  30,  997, XX,  34, NEQ,    9,    0,    3,    3,     ,     ,  53,
SH, 27, 2026032418, 03, FNV3,  96, 352S, 1218E,  30,  996, XX,  34, NEQ,    6,    5,    1,    1,     ,     ,  57,
SH, 27, 2026032418, 03, FNV3, 102, 365S, 1234E,  35,  993, XX,  34, NEQ,   25,   17,   19,   11,     ,     ,  65,
