# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 09, 2026010318, 03, FNV3,   0, 153S,  636E,  29, 1002, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,  40,
IO, 91, 2026010318, 03, FNV3,  42, 126S,  969E,  49,  994, XX,  34, NEQ,   70,   74,   57,   56,     ,     ,  26,
IO, 91, 2026010318, 03, FNV3,  42, 126S,  969E,  49,  994, XX,  50, NEQ,   16,   15,   11,   11,     ,     ,  26,
IO, 91, 2026010318, 03, FNV3,  42, 126S,  969E,  49,  994, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  26,
IO, 91, 2026010318, 03, FNV3,  48, 135S,  964E,  53,  993, XX,  34, NEQ,   74,   82,   67,   61,     ,     ,  26,
IO, 91, 2026010318, 03, FNV3,  48, 135S,  964E,  53,  993, XX,  50, NEQ,   15,   18,   11,   11,     ,     ,  26,
IO, 91, 2026010318, 03, FNV3,  48, 135S,  964E,  53,  993, XX,  64, NEQ,    2,    2,    1,    1,     ,     ,  26,
IO, 91, 2026010318, 03, FNV3,  54, 143S,  958E,  55,  993, XX,  34, NEQ,   75,   83,   65,   58,     ,     ,  25,
IO, 91, 2026010318, 03, FNV3,  54, 143S,  958E,  55,  993, XX,  50, NEQ,   19,   20,   15,   14,     ,     ,  25,
IO, 91, 2026010318, 03, FNV3,  54, 143S,  958E,  55,  993, XX,  64, NEQ,    3,    4,    2,    3,     ,     ,  25,
IO, 91, 2026010318, 03, FNV3,  60, 151S,  952E,  62,  987, XX,  34, NEQ,   80,   95,   79,   63,     ,     ,  20,
IO, 91, 2026010318, 03, FNV3,  60, 151S,  952E,  62,  987, XX,  50, NEQ,   27,   31,   24,   22,     ,     ,  20,
IO, 91, 2026010318, 03, FNV3,  60, 151S,  952E,  62,  987, XX,  64, NEQ,    7,    7,    6,    6,     ,     ,  20,
IO, 91, 2026010318, 03, FNV3,  66, 157S,  946E,  69,  982, XX,  34, NEQ,   90,  108,   92,   73,     ,     ,  17,
IO, 91, 2026010318, 03, FNV3,  66, 157S,  946E,  69,  982, XX,  50, NEQ,   40,   43,   36,   32,     ,     ,  17,
IO, 91, 2026010318, 03, FNV3,  66, 157S,  946E,  69,  982, XX,  64, NEQ,   12,   14,   11,   11,     ,     ,  17,
IO, 91, 2026010318, 03, FNV3,  72, 164S,  939E,  69,  981, XX,  34, NEQ,   84,  104,   91,   69,     ,     ,  17,
IO, 91, 2026010318, 03, FNV3,  72, 164S,  939E,  69,  981, XX,  50, NEQ,   38,   41,   36,   31,     ,     ,  17,
IO, 91, 2026010318, 03, FNV3,  72, 164S,  939E,  69,  981, XX,  64, NEQ,   12,   14,   12,   11,     ,     ,  17,
IO, 91, 2026010318, 03, FNV3,  78, 169S,  933E,  62,  986, XX,  34, NEQ,   86,  105,   90,   69,     ,     ,  20,
IO, 91, 2026010318, 03, FNV3,  78, 169S,  933E,  62,  986, XX,  50, NEQ,   29,   31,   28,   22,     ,     ,  20,
IO, 91, 2026010318, 03, FNV3,  78, 169S,  933E,  62,  986, XX,  64, NEQ,    7,    8,    7,    6,     ,     ,  20,
IO, 91, 2026010318, 03, FNV3,  84, 174S,  928E,  58,  989, XX,  34, NEQ,   78,   94,   82,   63,     ,     ,  22,
IO, 91, 2026010318, 03, FNV3,  84, 174S,  928E,  58,  989, XX,  50, NEQ,   24,   28,   25,   21,     ,     ,  22,
IO, 91, 2026010318, 03, FNV3,  84, 174S,  928E,  58,  989, XX,  64, NEQ,    6,    7,    6,    6,     ,     ,  22,
IO, 91, 2026010318, 03, FNV3,  90, 177S,  923E,  54,  991, XX,  34, NEQ,   75,   86,   79,   62,     ,     ,  23,
IO, 91, 2026010318, 03, FNV3,  90, 177S,  923E,  54,  991, XX,  50, NEQ,   21,   22,   18,   16,     ,     ,  23,
IO, 91, 2026010318, 03, FNV3,  90, 177S,  923E,  54,  991, XX,  64, NEQ,    4,    5,    4,    4,     ,     ,  23,
IO, 91, 2026010318, 03, FNV3,  96, 178S,  917E,  48,  994, XX,  34, NEQ,   68,   75,   69,   58,     ,     ,  29,
IO, 91, 2026010318, 03, FNV3,  96, 178S,  917E,  48,  994, XX,  50, NEQ,   11,   12,   11,    9,     ,     ,  29,
IO, 91, 2026010318, 03, FNV3,  96, 178S,  917E,  48,  994, XX,  64, NEQ,    2,    3,    3,    2,     ,     ,  29,
IO, 91, 2026010318, 03, FNV3, 102, 179S,  911E,  41,  997, XX,  34, NEQ,   45,   49,   42,   38,     ,     ,  32,
IO, 91, 2026010318, 03, FNV3, 102, 179S,  911E,  41,  997, XX,  50, NEQ,    6,    7,    5,    5,     ,     ,  32,
IO, 91, 2026010318, 03, FNV3, 102, 179S,  911E,  41,  997, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  32,
IO, 91, 2026010318, 03, FNV3, 108, 178S,  905E,  37,  999, XX,  34, NEQ,   32,   34,   32,   27,     ,     ,  30,
IO, 91, 2026010318, 03, FNV3, 108, 178S,  905E,  37,  999, XX,  50, NEQ,    3,    3,    3,    2,     ,     ,  30,
IO, 91, 2026010318, 03, FNV3, 108, 178S,  905E,  37,  999, XX,  64, NEQ,    1,    1,    1,    0,     ,     ,  30,
IO, 91, 2026010318, 03, FNV3, 114, 177S,  898E,  35, 1000, XX,  34, NEQ,   23,   24,   20,   19,     ,     ,  35,
IO, 91, 2026010318, 03, FNV3, 114, 177S,  898E,  35, 1000, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  35,
IO, 91, 2026010318, 03, FNV3, 120, 176S,  889E,  31, 1003, XX,  34, NEQ,   19,   19,   17,   16,     ,     ,  39,
IO, 91, 2026010318, 03, FNV3, 120, 176S,  889E,  31, 1003, XX,  50, NEQ,    2,    2,    2,    2,     ,     ,  39,
IO, 91, 2026010318, 03, FNV3, 126, 176S,  881E,  30, 1003, XX,  34, NEQ,   13,   10,    9,    8,     ,     ,  42,
IO, 91, 2026010318, 03, FNV3, 126, 176S,  881E,  30, 1003, XX,  50, NEQ,    1,    1,    1,    0,     ,     ,  42,
IO, 91, 2026010318, 03, FNV3, 132, 176S,  873E,  31, 1003, XX,  34, NEQ,   14,   14,   12,   10,     ,     ,  43,
IO, 91, 2026010318, 03, FNV3, 132, 176S,  873E,  31, 1003, XX,  50, NEQ,    1,    1,    0,    0,     ,     ,  43,
IO, 91, 2026010318, 03, FNV3, 138, 177S,  863E,  31, 1003, XX,  34, NEQ,   15,   15,   12,   12,     ,     ,  42,
IO, 91, 2026010318, 03, FNV3, 138, 177S,  863E,  31, 1003, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  42,
IO, 91, 2026010318, 03, FNV3, 144, 178S,  853E,  29, 1004, XX,  34, NEQ,   10,   10,    7,    7,     ,     ,  40,
IO, 91, 2026010318, 03, FNV3, 150, 181S,  846E,  29, 1004, XX,  34, NEQ,    8,    9,    6,    7,     ,     ,  43,
IO, 91, 2026010318, 03, FNV3, 156, 184S,  837E,  28, 1005, XX,  34, NEQ,    2,    4,    2,    1,     ,     ,  45,
IO, 91, 2026010318, 03, FNV3, 162, 187S,  827E,  26, 1005, XX,  34, NEQ,    3,    3,    3,    2,     ,     ,  43,
IO, 91, 2026010318, 03, FNV3, 168, 195S,  824E,  26, 1005, XX,  34, NEQ,    3,    3,    2,    3,     ,     ,  44,
IO, 91, 2026010318, 03, FNV3, 174, 203S,  816E,  26, 1006, XX,  34, NEQ,    0,    0,    1,    0,     ,     ,  48,
