# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 99, 2026040112, 03, FNV3,   0, 116S,  748E,  25, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,  40,
IO, 99, 2026040112, 03, FNV3,  48, 165S,  712E,  67,  984, XX,  64, NEQ,    9,    6,    5,    5,     ,     ,  16,
IO, 99, 2026040112, 03, FNV3,  54, 177S,  705E,  72,  981, XX,  34, NEQ,   94,  107,   85,   73,     ,     ,  18,
IO, 99, 2026040112, 03, FNV3,  54, 177S,  705E,  72,  981, XX,  50, NEQ,   39,   42,   32,   31,     ,     ,  18,
IO, 99, 2026040112, 03, FNV3,  54, 177S,  705E,  72,  981, XX,  64, NEQ,   14,   13,   10,   10,     ,     ,  18,
IO, 99, 2026040112, 03, FNV3,  60, 190S,  700E,  82,  972, XX,  34, NEQ,   96,  110,   87,   73,     ,     ,  14,
IO, 99, 2026040112, 03, FNV3,  60, 190S,  700E,  82,  972, XX,  50, NEQ,   50,   51,   41,   39,     ,     ,  14,
IO, 99, 2026040112, 03, FNV3,  60, 190S,  700E,  82,  972, XX,  64, NEQ,   21,   20,   16,   16,     ,     ,  14,
IO, 99, 2026040112, 03, FNV3,  66, 205S,  697E,  85,  970, XX,  34, NEQ,  107,  118,   95,   83,     ,     ,  13,
IO, 99, 2026040112, 03, FNV3,  66, 205S,  697E,  85,  970, XX,  50, NEQ,   56,   56,   46,   45,     ,     ,  13,
IO, 99, 2026040112, 03, FNV3,  66, 205S,  697E,  85,  970, XX,  64, NEQ,   26,   24,   20,   21,     ,     ,  13,
IO, 99, 2026040112, 03, FNV3,  72, 222S,  697E,  88,  966, XX,  34, NEQ,  108,  116,   91,   80,     ,     ,  12,
IO, 99, 2026040112, 03, FNV3,  72, 222S,  697E,  88,  966, XX,  50, NEQ,   56,   55,   43,   44,     ,     ,  12,
IO, 99, 2026040112, 03, FNV3,  72, 222S,  697E,  88,  966, XX,  64, NEQ,   26,   25,   20,   21,     ,     ,  12,
IO, 99, 2026040112, 03, FNV3,  78, 242S,  700E,  88,  968, XX,  34, NEQ,  109,  113,   90,   83,     ,     ,  14,
IO, 99, 2026040112, 03, FNV3,  78, 242S,  700E,  88,  968, XX,  50, NEQ,   57,   55,   44,   46,     ,     ,  14,
IO, 99, 2026040112, 03, FNV3,  78, 242S,  700E,  88,  968, XX,  64, NEQ,   26,   24,   19,   21,     ,     ,  14,
IO, 99, 2026040112, 03, FNV3,  84, 264S,  706E,  84,  969, XX,  34, NEQ,  107,  111,   87,   80,     ,     ,  16,
IO, 99, 2026040112, 03, FNV3,  84, 264S,  706E,  84,  969, XX,  50, NEQ,   51,   49,   39,   40,     ,     ,  16,
IO, 99, 2026040112, 03, FNV3,  84, 264S,  706E,  84,  969, XX,  64, NEQ,   24,   20,   16,   17,     ,     ,  16,
IO, 99, 2026040112, 03, FNV3,  90, 284S,  714E,  75,  975, XX,  34, NEQ,  109,  113,   90,   82,     ,     ,  18,
IO, 99, 2026040112, 03, FNV3,  90, 284S,  714E,  75,  975, XX,  50, NEQ,   51,   48,   38,   39,     ,     ,  18,
IO, 99, 2026040112, 03, FNV3,  90, 284S,  714E,  75,  975, XX,  64, NEQ,   21,   17,   14,   15,     ,     ,  18,
IO, 99, 2026040112, 03, FNV3,  96, 303S,  725E,  65,  982, XX,  34, NEQ,   99,   99,   78,   73,     ,     ,  18,
IO, 99, 2026040112, 03, FNV3,  96, 303S,  725E,  65,  982, XX,  50, NEQ,   40,   37,   28,   30,     ,     ,  18,
IO, 99, 2026040112, 03, FNV3,  96, 303S,  725E,  65,  982, XX,  64, NEQ,   12,    8,    6,    7,     ,     ,  18,
IO, 99, 2026040112, 03, FNV3, 102, 319S,  736E,  54,  991, XX,  34, NEQ,   99,   98,   76,   75,     ,     ,  28,
IO, 99, 2026040112, 03, FNV3, 102, 319S,  736E,  54,  991, XX,  50, NEQ,   27,   22,   16,   16,     ,     ,  28,
IO, 99, 2026040112, 03, FNV3, 102, 319S,  736E,  54,  991, XX,  64, NEQ,    2,    1,    1,    1,     ,     ,  28,
IO, 99, 2026040112, 03, FNV3, 108, 332S,  746E,  44,  997, XX,  34, NEQ,   69,   66,   48,   51,     ,     ,  31,
IO, 99, 2026040112, 03, FNV3, 108, 332S,  746E,  44,  997, XX,  50, NEQ,    3,    2,    1,    1,     ,     ,  31,
IO, 99, 2026040112, 03, FNV3, 114, 341S,  756E,  36, 1001, XX,  34, NEQ,   40,   32,   26,   26,     ,     ,  38,
IO, 99, 2026040112, 03, FNV3, 114, 341S,  756E,  36, 1001, XX,  50, NEQ,    3,    0,    0,    0,     ,     ,  38,
IO, 99, 2026040112, 03, FNV3, 120, 350S,  765E,  30, 1003, XX,  34, NEQ,   16,   15,   11,   11,     ,     ,  44,
IO, 99, 2026040112, 03, FNV3, 126, 357S,  778E,  29, 1005, XX,  34, NEQ,    6,    2,    0,    1,     ,     ,  51,
IO, 99, 2026040112, 03, FNV3, 132, 359S,  790E,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  55,
