# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 09, 2026010500, 03, FNV3,   0, 161S,  575E,  29, 1005, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,  45,
IO, 12, 2026010500, 03, FNV3,  66, 174S,  917E,  38,  999, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  35,
IO, 12, 2026010500, 03, FNV3,  72, 175S,  911E,  34, 1001, XX,  34, NEQ,   26,   28,   22,   21,     ,     ,  38,
IO, 12, 2026010500, 03, FNV3,  72, 175S,  911E,  34, 1001, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  38,
IO, 12, 2026010500, 03, FNV3,  78, 174S,  905E,  30, 1002, XX,  34, NEQ,   10,   11,   11,    8,     ,     ,  36,
IO, 12, 2026010500, 03, FNV3,  84, 173S,  898E,  29, 1003, XX,  34, NEQ,    3,    3,    3,    2,     ,     ,  40,
IO, 12, 2026010500, 03, FNV3,  90, 171S,  889E,  27, 1004, XX,  34, NEQ,    1,    0,    1,    1,     ,     ,  40,
IO, 12, 2026010500, 03, FNV3,  96, 172S,  881E,  28, 1004, XX,  34, NEQ,    1,    1,    2,    1,     ,     ,  43,
IO, 12, 2026010500, 03, FNV3, 102, 172S,  872E,  26, 1004, XX,  34, NEQ,    1,    1,    0,    0,     ,     ,  43,
IO, 12, 2026010500, 03, FNV3, 108, 173S,  863E,  26, 1004, XX,  34, NEQ,    0,    1,    0,    0,     ,     ,  48,
IO, 12, 2026010500, 03, FNV3, 114, 174S,  854E,  26, 1005, XX,  34, NEQ,    1,    0,    0,    0,     ,     ,  43,
IO, 12, 2026010500, 03, FNV3, 120, 177S,  845E,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  46,
IO, 12, 2026010500, 03, FNV3, 126, 181S,  837E,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  46,
IO, 12, 2026010500, 03, FNV3, 132, 185S,  832E,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  45,
IO, 12, 2026010500, 03, FNV3, 138, 185S,  823E,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  50,
IO, 12, 2026010500, 03, FNV3, 144, 194S,  817E,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  43,
