# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 27, 2026031806, 03, FNV3,   0, 127S, 1520E,  74,  977, XX,  34, NEQ,   60,   70,   70,   60,     ,     ,  15,
SH, 27, 2026031806, 03, FNV3, 258, 276S, 1122E,  49,  989, XX,  50, NEQ,   20,   22,   20,   15,     ,     ,  43,
SH, 27, 2026031806, 03, FNV3, 258, 276S, 1122E,  49,  989, XX,  64, NEQ,    7,    8,    7,    6,     ,     ,  43,
SH, 27, 2026031806, 03, FNV3, 264, 285S, 1128E,  46,  990, XX,  34, NEQ,   72,   78,   64,   55,     ,     ,  42,
SH, 27, 2026031806, 03, FNV3, 264, 285S, 1128E,  46,  990, XX,  50, NEQ,   17,   19,   16,   14,     ,     ,  42,
SH, 27, 2026031806, 03, FNV3, 264, 285S, 1128E,  46,  990, XX,  64, NEQ,    6,    7,    6,    5,     ,     ,  42,
SH, 27, 2026031806, 03, FNV3, 270, 284S, 1118E,  46,  990, XX,  34, NEQ,   63,   68,   55,   47,     ,     ,  42,
SH, 27, 2026031806, 03, FNV3, 270, 284S, 1118E,  46,  990, XX,  50, NEQ,   17,   19,   16,   14,     ,     ,  42,
SH, 27, 2026031806, 03, FNV3, 270, 284S, 1118E,  46,  990, XX,  64, NEQ,    8,    8,    7,    7,     ,     ,  42,
SH, 27, 2026031806, 03, FNV3, 276, 283S, 1112E,  47,  990, XX,  34, NEQ,   60,   65,   55,   45,     ,     ,  43,
SH, 27, 2026031806, 03, FNV3, 276, 283S, 1112E,  47,  990, XX,  50, NEQ,   18,   19,   16,   14,     ,     ,  43,
SH, 27, 2026031806, 03, FNV3, 276, 283S, 1112E,  47,  990, XX,  64, NEQ,    8,    8,    8,    7,     ,     ,  43,
SH, 27, 2026031806, 03, FNV3, 282, 290S, 1106E,  45,  991, XX,  34, NEQ,   56,   65,   53,   45,     ,     ,  45,
SH, 27, 2026031806, 03, FNV3, 282, 290S, 1106E,  45,  991, XX,  50, NEQ,   15,   17,   15,   13,     ,     ,  45,
SH, 27, 2026031806, 03, FNV3, 282, 290S, 1106E,  45,  991, XX,  64, NEQ,    5,    5,    4,    4,     ,     ,  45,
SH, 27, 2026031806, 03, FNV3, 288, 285S, 1095E,  45,  991, XX,  34, NEQ,   53,   61,   55,   40,     ,     ,  37,
SH, 27, 2026031806, 03, FNV3, 288, 285S, 1095E,  45,  991, XX,  50, NEQ,   19,   21,   18,   16,     ,     ,  37,
SH, 27, 2026031806, 03, FNV3, 288, 285S, 1095E,  45,  991, XX,  64, NEQ,    3,    4,    4,    3,     ,     ,  37,
SH, 27, 2026031806, 03, FNV3, 294, 262S, 1066E,  48,  991, XX,  34, NEQ,   56,   64,   52,   42,     ,     ,  39,
SH, 27, 2026031806, 03, FNV3, 294, 262S, 1066E,  48,  991, XX,  50, NEQ,   17,   19,   16,   14,     ,     ,  39,
SH, 27, 2026031806, 03, FNV3, 294, 262S, 1066E,  48,  991, XX,  64, NEQ,    5,    7,    7,    4,     ,     ,  39,
